movie_id,person_id,character
57165,2440,Hephaestus
12405,76788,Older Jamal
41283,18918,Driver
41283,879,Cop
314095,56365,Percival Fawcett
314095,11288,Henry Costin
314095,1136406,Jack Fawcett
600354,4173,Anthony
25704,2232,Walter Malby
22824,63,Dr. Abigail 'Abbey' Tyler
7980,13240,Jack Salmon
7980,3293,Abigail Salmon
7980,2283,George Harvey
17431,6807,Sam Bell
267999,1093080,Dániel
862965,119592,Emily
1023922,1137824,Maxine Minx
1023922,11705,Detective Williams
72570,53714,Paige Collins
72570,38673,Leo Collins
28355,6972,Detective Mike Barron
28355,51329,Douglas J. Ames
267193,52848,Jodie Figgis
267193,955,Rhonda George
1064486,235416,Grace (voice)
940139,31,Richard
940139,17521,Rose
1086747,501,Mina / Lucy
780609,1498158,Harper
674324,72466,Pádraic Súilleabháin
674324,2039,Colm Doherty
549053,1223786,Kate  Andrich
549053,1620,Santa
549053,7056,Petra Andrich
20766,6885,Mother
1272149,388,Colin Jones
14869,25002,Storm Shadow
14869,24045,The Doctor / Rex
10483,976,Jensen Ames
10483,6972,Coach
1992,16851,Dr. William Block
310593,3895,Fred Ballinger
310593,1037,Mick Boyle
310593,3293,Lena Ballinger
244534,84223,Jenny
244534,4451,Kevin
244534,139135,Carson
244534,40863,Jeff
395991,16851,Eric Marsh
395991,6161,Amanda Marsh
302401,24045,Edward Snowden
218043,2963,Rayford Steele
218043,62747,Buck Williams
268920,368,Officer Rose 'Coop' Cooper
268920,63522,Daniella Riva
278924,976,Arthur Bishop
278924,56731,Gina
278924,2176,Max Adams
278924,1620,Mei
37430,117642,Conan
37430,32747,Khalar Zym
37430,2372,Corin
439015,125025,Wren
123103,16847,Gringo
58224,206,Mr. Popper
58224,9048,Nat Jones
5915,20089,Carine McCandless / Additional Narration (voice)
375262,54693,Abigail
375262,3293,Lady Sarah
375262,3292,Harley
3432,1269,Earl Brooks
3432,3416,Det. Tracy Atwood
693827,1037,Meyer Lansky
693827,65731,David Stone
14299,3490,Leonard Chess
14299,2954,Muddy Waters
83542,31,Dr. Henry Goose / Hotel Manager / Isaac Sachs / Dermot Hoggins / Cavendish Look-a-Like Actor / Zachry
83542,4587,Native Woman / Jocasta Ayrs / Luisa Rey / Indian Party Guest / Ovid / Meronym
83542,388,Captain Molyneux / Vyvyan Ayrs / Timothy Cavendish / Korean Musician / Prescient 2
340666,9273,Susan Morrow
340666,131,Edward Sheffield / Tony Hastings
340666,27428,Ray Marcus
340666,52848,Laura Hastings
241257,569,Bruce Kenner
241257,10990,Angela Gray
241257,11207,Professor Kenneth Raines
218836,228,Blade Ranger (voice)
86838,72466,Marty Faranan
86838,6807,Billy Bickle
86838,57755,Charlie Costello
86838,18182,Angela
86838,2887,Zachariah Rigby
501907,31,Fred Rogers
964980,1892,Sonny Vaccaro
964980,880,Phil Knight
964980,23532,Rob Strasser
964980,19492,Deloris Jordan
10189,19274,Dale Denton
10189,17051,Saul Silver
6145,4173,Theodore Crawford
6145,30614,William Beachum
6145,10882,Nikki Gardner
447200,18918,Will Sawyer
447200,9206,Sarah Sawyer
38050,1892,David Norris
38050,5081,Elise Sellas
239563,1274508,Oliver Bronstein
193610,6941,Carly Whitten
193610,41087,Kate King
249070,36669,Agent 47
245916,17604,Gary Webb
245916,17628,Anna Simons
245916,1271,Norwin Meneses
205775,74568,Owen Chase
205775,2037,Matthew Joy
205775,2039,Old Thomas Nickerson
136797,17838,Finn
9992,1281,Arthur Montgomery
762430,3896,Matt Turner
504172,190,Earl Stone
504172,51329,Agent Colin Bates
504172,454,Agent Treviño
504172,1271,Latón
3580,11701,Christine Collins
3580,6949,Rev. Gustav Briegleb
56288,56731,Marissa Wilson
37958,73968,Theseus
9955,23659,Chazz Michael Michaels
5125,368,Isabella Fields El-Ibrahimi
5125,131,Douglas Freeman
5125,5064,Corrine Whitman
55301,15033,Alvin (voice)
26320,26510,Max Yasgur
13967,3061,Norman Warne
842675,78871,Liu Peiqiang
842675,143358,Zhou Zhezhi
419704,287,Roy McBride
419704,2176,H. Clifford McBride
47964,62,John McClane
10200,6384,Klaatu
10200,6161,Helen Benson
10200,120724,Jacob Benson
10200,65717,Michael Granier
382597,37627,Eugène Froissard
382597,2245,Viktor
41733,3223,Peter Highman
41733,58225,Ethan Tremblay
41733,11705,Sarah Highman
41733,134,Darryl
2044,6384,Alex Wyler
2044,18277,Kate Forster
16996,29222,Mike O'Donnell
16996,41087,Scarlett O'Donnell
512895,62561,Lady (voice)
512895,30082,Bull (voice)
359790,4173,Lester
454992,18973,Audrey
206487,569,The Bartender
206487,235416,The Unmarried Mother
429197,3894,Dick Cheney
429197,9273,Lynne Cheney
429197,4495,Donald Rumsfeld
429197,6807,George W. Bush
201088,74568,Nicholas Hathaway
201088,19492,Carol Barrett
188222,16666,Eric Murphy
50839,16940,John Tuld
809787,28782,Bianca
643215,19866,Astérix
643215,54291,Obélix
376660,130640,Nadine Franklin
376660,57755,Mr. Bruner
376660,1286328,Krista
283566,77933,Ritsuko Akagi (voice)
26389,8891,Charlie Wax
308639,37153,Nakia
20943,17276,Mike Chadway
20943,74409,Colin Anderson
11253,2372,Hellboy
11253,52139,Johann Krauss (voice)
11253,10843,Prince Nuada
137094,116,Cathy Muller
137094,1269,William Harper
137094,11181,Viktor Cherevin
1140535,140,Rebekah
10661,19292,Zohan Dvir
10661,1241,Fatoush 'The Phantom' Hakbarah
10661,60949,Salim Yousfobdal
839369,524,Elizabeth
839369,1231,Gracie
41515,1772,Rachel
501979,6384,Ted
501979,1372369,Thea
127517,23532,Rich Boyd
112205,380,Fred Blake / Giovanni Manzoni
112205,2176,FBI Agent Robert Stansfield
296098,31,James B. Donovan
773,4495,Frank Ginsberg
335360,5081,Tempest Shadow / Fizzlepop Berrytwist (voice)
80271,3416,Anne Williams
826510,11664,Terry
826510,55936,Gary
149870,77921,Jiro Horikoshi (voice)
425001,380,Ed
425001,139,Sally
3021,2231,Gerald Olin
8848,976,Terry Leather
58151,72466,Jerry Dandrige
49018,17178,Josh Lambert
49018,9827,Renai Lambert
49018,2128,Specs
399170,38673,Jimmy Logan
399170,8784,Joe Bang
399170,3897,Bobbie Jo Chapman
602269,5292,Joe 'Deke' Deacon
602269,17838,Jim Baxter
460668,1812,Avery LeClair
523607,51329,Leonard Bernstein
523607,66743,David Oppenheim
13223,190,Walt Kowalski
16866,18918,Capt. Charles 'Chuck' Baker (voice)
16866,10860,Neera (voice)
16866,15033,Lem / Rover (voice)
16866,64,General Grawl (voice)
2395,16927,Obélix
2395,24891,Astérix
370567,85,Sherlock Gnomes (voice)
370567,5081,Juliet (voice)
370567,39189,Paris (voice)
16558,1204,Claire Stenwick
16558,17867,Jeff Bauer
64328,9273,Mary
23202,1248,Mr. Kreeg
23202,19152,Steven
744276,1753914,Tessa Young
10201,206,Carl Allen
10201,11664,Renee Allison
10201,51329,Peter
57212,11207,Lyons
57212,91606,Capt. James Nicholls
8065,7517,Jill Taylor
19585,6807,Darwin the Guinea Pig (voice)
19585,15277,Hurley the Guinea Pig (voice)
19585,955,Juarez the Guinea Pig (voice)
19585,2963,Speckles the Mole (voice)
10358,19274,Zack
10358,9281,Miri
72784,1372,Vincent Stevens
72784,11006,Chris Vanowen
38167,1204,Elizabeth 'Liz' Gilbert
38167,17051,David
38167,19492,Delia Shiraz
24420,53714,Clare Abshire
11321,2888,Ben
11321,57755,Ezra Turner
535292,18999,Captain Matt McKenna
41216,15735,Nyra (voice)
2268,2227,Marisa Coulter
2268,8784,Lord Asriel
2268,1281,Pantalaimon (voice)
2268,1327,Iorek Byrnison (voice)
10139,2228,Harvey Milk
10139,16851,Dan White
10139,17051,Scott Smith
23023,18918,Derek Thompson / Tooth Fairy
23023,39189,Tracy
23023,52139,Ziggy
186,192,The Boss
186,2282,The Rabbi
186,140,Lindsey
186,62,Mr. Goodkat
186,2283,Det. Brikowski
60308,287,Billy Beane
60308,21007,Peter Brand
60308,73457,Scott Hatteberg
77174,84223,Courtney Babcock (voice)
77174,41087,Sandra Babcock (voice)
597208,51329,Stanton Carlisle
597208,112,Dr. Lilith Ritter
597208,5293,Clem Hoatley
8055,5469,Michael Berg
8055,204,Hanna Schmitz
401469,19492,Veronica Rawlings
401469,72466,Jack Mulligan
16577,1281,Astro / Toby (voice)
16577,40462,Cora (voice)
16577,26510,Orrin (voice)
16577,2440,Dr. Elefun / Robotsky (voice)
4512,287,Jesse James
4512,6807,Charley Ford
4512,17604,Wood Hite
316154,117642,Miami Man
316154,6384,The Dream
316154,1771,The Screamer
316154,206,The Hermit
13827,10297,Steve Addington
13827,57755,Jack
2253,500,Claus Schenk Graf von Stauffenberg
2253,11181,Henning von Tresckow
2253,2440,Friedrich Olbricht
616747,887,Father Kent
210860,85,Charlie Mortdecai
210860,12052,Johanna Mortdecai
210860,3061,Inspector Alistair Martland
525661,6885,Megyn Kelly
525661,234352,Kayla Pospisil
525661,2227,Gretchen Carlson
49524,10859,Nick Walker
49524,4724,Bobby Hayes
64686,6384,Kai
258480,112,Carol Aird
17379,16927,Chef Didier
9828,532,Bound Man
527776,78040,John Harrison
303903,149894,Citron (voice)
8271,10959,Kale Brecht
625568,934,Man (Tom Cooper)
245168,1283,Edith Ellyn
245168,2039,Arthur Steed
245168,5064,Emmeline Pankhurst
533444,1497557,Alexis
266856,11207,Dennis Sciama
204922,2227,Christine
522931,10859,Michael Bryce
522931,2231,Darius Kincaid
522931,3136,Sonia Kincaid
522931,3131,Aristotle Papdopolous
522931,192,Senior
38317,32895,Griffin Keyes
38317,105648,Dave
819876,121529,Caprice
819876,37917,Timlin
819876,1285153,Cope
819876,20173,Wippet
12890,27578,Vanessa Wetherhold
294272,1372,Gavin
294272,4135,Mr. Meacham
333348,3092,Charlotte Cooper
333348,1230,Sam Cooper
333348,71070,Ruby
38753,19537,Lily
119283,976,Parker
119283,16866,Leslie Rodgers
391629,1338512,Ranveer Pratap Singh
590223,527393,Joel Dawson
287424,1100,Wade Vogel
274854,12835,Kaulder
274854,109,Dolan 37th
274854,3895,Dolan 36th
40805,19274,Britt Reid / Green Hornet
40805,6941,Lenore Case
40805,27319,Chudnofsky
406761,1038,Jean Thomas / Nurse
4964,19274,Ben Stone
4964,22226,Pete
4964,41087,Debbie
374461,776,Henry Church
602223,6164,Dylan Tucker
297222,52763,PK
50321,13922,Milo (performance capture)
35552,54291,Inspecteur Caponi
10947,29222,Troy Bolton
52451,33235,D’Artagnan
52451,63,Milady de Winter
52451,15576,Athos
823625,3896,Travis Block
38745,70851,Lemuel Gulliver
38745,5081,Princess Mary
872906,35742,Vikram Rathore / Azad
872906,53975,Aishwarya Rathore
2207,62,Jack Mosley
306819,227454,Gerda
12133,23659,Brennan Huff
830784,224197,Alistair Grumps
7985,6886,Penelope Wilhern
7985,11514,Jessica Wilhern
7985,22970,Lemon
7985,368,Annie
451915,4495,David Sheff
451915,1190668,Nic Sheff
85350,569,Dad
136400,5292,Robert 'Bobby' Trench
136400,13240,Michael 'Stig' Stigman
136400,11006,Quince
13387,976,Frank Martin
360814,52763,Mahavir Singh Phogat
614479,9827,Renai Lambert
614479,17178,Josh Lambert
417644,454,Frank 'Ponch' Poncherello
417644,51298,Jon Baker
536869,17605,Macavity
62838,380,Stan Harris
62838,29222,Paul
316023,29222,Dave Stangle
316023,84223,Alice
316023,119592,Tatiana
629176,16483,Joe Smith
792293,19274,Gabe Plotkin
15255,64856,George Chambers
15255,78110,Yuri Boyka
407448,93491,Philip Krauss
49520,23532,Dave Lockwood
49520,10859,Mitch Planko
49520,41087,Jamie Lockwood
49520,59315,Sabrina McArdle
972533,57755,Duncan Allcock
972533,1489211,David Yuasa
1013850,44735,David Kaplan
1013850,939337,James
437557,41087,Lisa Decker
437557,56446,Mitchell
424781,62561,Detroit
345920,2888,Howard Inlet
345920,819,Whit Yardsham
345920,204,Claire Wilson
345920,454,Simon Scott
345920,15735,Brigitte
180863,3061,Renton
923667,62410,Mr. Big
261392,44735,Mike Howell
261392,37917,Phoebe Larson
261392,27740,Laugher
261392,5723,Rose
195589,19274,Mac Radner
195589,29222,Teddy Sanders
195589,9827,Kelly Radner
195589,54697,Pete Regazolli
1120911,527393,Dan Aykroyd
428045,1110519,Chen Lan
428045,18897,Master
428045,1100,James Hook
334521,2037,Chris
9513,33259,Liz
146216,62,Frank Moses
146216,6949,Marvin Boggs
146216,4173,Bailey
146216,15735,Victoria
400157,18973,Greta (voice)
86829,25072,Llewyn Davis
49017,4391,Master Vampire
13510,17521,Jenny
13510,85065,Brett
777245,1498158,Mariche
44115,17051,Aron Ralston
44115,51072,Kristi Moore
47327,2963,Milton
47327,55085,Piper
455980,65717,Bob Callahan
455980,17604,Jerry Pierce
610253,8944,Laurie Strode
328425,33192,Gordo Mosley
328425,23532,Simon Callem
20856,86654,Jake Pearson
33974,1812,Ellen Vidales
33974,17867,Bob Sanders
5176,934,Ben Wade
5176,3894,Dan Evans
2486,16940,Brom
2486,6949,King Galbatorix
4944,1461,Harry Pfarrer
4944,287,Chad Feldheimer
4944,6949,Osborne Cox
9986,501,Fern Arable
9986,1204,Charlotte the Spider (voice)
1381,6968,Tomás / Tom Creo / Tommy
1381,3293,Isabel / Izzi Creo
1381,9560,Dr. Lillian Guzetti
25195,9273,Anna Brady
25195,1247,Declan
1020006,2034418,Elvis
27022,2963,Balthazar Blake
27022,658,Maxim Horvath
457136,234352,Queen Elizabeth I
457136,97576,Bess of Hardwick
236751,17521,Sonja Burpo
26390,1205,Off. Eddie Dugan
26390,569,Det. Sal Procida
26390,7132,Bobby 'Carlo' Powers
254904,517,Peter H. Devereaux
254904,18182,Alice Fournier
1029955,54693,Rita / Liz / Emily
1029955,88124,Robert / Daniel / Andrew
1029955,5293,Raymond / George / Omi
1029955,1392137,Vivian / Martha / Ruth / Rebecca
253412,16851,Beck Weathers
253412,131,Scott Fischer
253412,116,Jan Arnold
253412,65731,Guy Cotter
38321,1372,Black Hat
34813,47296,Clay
34813,8691,Aisha
34813,16828,Jensen
34813,17605,Roque
33909,10959,Jacob Moore
33909,16851,Bretton James
65057,1461,Matt King
38087,119592,Kelly Peters
75174,3896,John Ottway
45317,13240,Micky Ward
45317,3894,Dicky Eklund
45317,9273,Charlene Fleming
23629,70456,Babydoll
23629,20089,Rocket
9906,1204,Hova (voice)
9906,5064,Queen (voice)
9906,2963,Zoc (voice)
72710,9824,The Seeker / Lacey
522016,83002,Mason 'Mace' Brown
522016,1267329,Khadijah Adiyeme
522016,955,Graciela Rivera
522016,9824,Marie Schmidt
522016,64439,Lin Mi Sheng
8461,55493,Peter
65759,109,Mumble (voice)
65759,2157,Ramon / Lovelace (voice)
14306,887,John Grogan
14306,4491,Jennifer Grogan
167073,93210,Jim Farrell
167073,388,Father Flood
167073,477,Madge Kehoe
13680,18918,Joe Kingman
850165,29222,Kevin Von Erich
850165,1716493,David Von Erich
87093,9273,Margaret Keane
87093,27319,Walter Keane
87093,78080,Dee-Ann
87093,17881,Ruben
36419,6886,Anna Taylor
36419,3896,Eliot Deacon
36419,15033,Paul
259694,118545,Alice Kepley
259694,41087,Meg
64807,380,Billy 'The Kid' McDonnen
64807,16483,Henry 'Razor' Sharp
64807,19498,B.J. Rose
64807,55638,"Dante Slate, Jr."
203834,235416,Jessie
203834,4451,Preston
400710,27578,Courtney
400710,19961,Marlo
35056,4495,Phil Foster
35056,13240,Holbrooke
9655,38673,Duke
252838,55638,Jimmy Callahan / Bic
252838,53862,Gretchen Palmer
1620,18082,Agent 47
1620,18182,Nika Boronina
13455,16828,Nick Gant
13455,501,Cassie Holmes
13688,57607,Ti Chow
668640,3131,Félix Rivero
668640,955,Lola Cuevas
458576,63,Artemis
458576,57207,The Hunter
458576,2372,Admiral
421658,543530,Michael Knox
421658,517,Dimitri
402897,36669,Vasily Stalin
1491,819,Eisenheim
1491,10860,Sophie
1491,27428,Young Eisenheim
26388,10859,Paul Conroy
353070,192,Willie Davis
353070,3895,Joe Harding
262551,1186076,Franck
262551,1186075,Sam
516632,164094,Nora Quail
192102,1269,Agent Ethan Renner
192102,55085,Agent Vivi Delay
192102,130640,Zooey Renner
192102,935,Christine Renner
94348,80602,Dr. Alex Cross
335777,1428070,Heather (voice)
548473,2963,Nathan Gardner
313922,1371041,Tiger
133805,56734,Carrie White
133805,1231,Margaret White
254473,8167,Damien Collier
254473,150,Tremaine
38357,53714,Becky Fuller
38357,3,Mike Pomeroy
38357,3092,Colleen Peck
38357,17178,Adam Bennett
10431,1336,Rogue
10431,976,Special Agent Jack Crawford
341012,62861,Conner Friel
341012,62863,Owen Bouchard
341012,62854,Lawrence Dunn
50647,4491,Linda
50647,22226,George
429200,11288,Connie Nikas
429200,227564,Nick Nikas
429200,10431,Corey Ellman
10053,9048,Ben Johnson
63493,56365,Gavin Nichols
63493,17178,Joe Harris
264999,38673,Mike Lane
264999,66743,Ken
375290,35070,Ranjit Katyal
44943,454,Joe Rincon
458253,6968,Sir Lionel Frost (voice)
458253,8691,Adelina Fortnight (voice)
458253,58225,Mr. Susan Link (voice)
458253,18082,Willard Stenk (voice)
458253,7056,Dora the Yeti Elder (voice)
76285,33235,Percy Jackson
76285,109513,Annabeth Chase
80035,7399,Evan
80035,21007,Franklin
3093,4430,Catherine Tramell
3093,11207,Roy Washburn
16564,83356,Jack
109431,23532,Sandy Patterson
109431,15277,Harold Cornish
109431,589162,Marisol
14125,25837,Jennifer Tree
46705,30614,Dean
46705,1812,Cindy
368940,16808,Robinson Crusoe (voice)
224141,84223,Cinderella
224141,5064,Witch
224141,5081,Baker's Wife
224141,85,Big Bad Wolf
91586,17178,Josh Lambert
91586,9827,Renai Lambert
637693,1428070,Lucky Prescott (voice)
637693,1231,Aunt Cora (voice)
637693,1172108,Abigail Stone (voice)
637693,27740,Hendricks (voice)
637693,131,Jim Prescott (voice)
523172,7056,Katherine Newbury
365942,64,Nathaniel Shepherd
39013,72129,Ree Dolly
31011,98,Adult Elise
31011,9824,Adult Anna
1012201,149894,Kenma Kozume (voice)
823482,2963,Paul Matthews
325348,562730,Akan
10024,6941,Sara Fitzgerald
102632,35070,Shiva / Vikram Singh Rathore
266647,6968,Blackbeard
266647,81840,"Sam ""Smee"" Smiegel"
1266,6384,Detective Tom Ludlow
1266,16828,Detective Paul Diskant
948549,37917,Lou
948549,228,Lou Sr.
948549,54697,JJ
948549,20089,Beth
1738,2963,Cris Johnson / Frank Cadillac
1738,1231,Callie Ferris
1738,10860,Liz Cooper
521777,1782117,Hannah
23172,18897,Bob Ho
122081,17051,Alien
22843,77933,Ritsuko Akagi (voice)
8645,13240,Elliot Moore
8645,11664,Alma Moore
8645,5723,Julian
10529,2372,Gunnar
435615,10431,Girder
371608,1700685,Luke
799155,89153,Vadraj Kumar Subramaniam
503,6164,Dylan Johns
503,6856,Robert Ramsey
303991,131,Davis Mitchell
994143,3607164,Entity (voice) (uncredited)
798286,73421,Beau Wassermann
798286,5699,Mona Wassermann
136418,976,Joey
136418,30082,Mr Choy
52520,3967,Selene
52520,587020,David
52520,4391,Thomas
744594,45400,Babette Gladney
9353,70851,Nacho
290825,1459885,Colleen Collette
136835,17605,Colin Evans
10030,56731,Cam Wexler
1887,205,Marie Antoinette
1887,17881,Louis XVI
1887,18514,Comtesse du Barry
2976,8891,Edna Turnblad
2976,11006,Corny Collins
11260,776,Dave / Captain
11260,9281,Gina Morrison
11260,55638,No. 17
96724,116,Anna Karenina
96724,27428,Vronsky
96724,15576,Oblonsky
15373,22226,Danny Donahue
15373,9281,Beth
22164,64856,Isaiah Bone
68179,18269,Scorch Supernova (voice)
68179,56731,Lena (voice)
68179,18324,Hawk (voice)
68179,17835,Mr Bing (voice)
660000,143593,Nathan d'Anastazio
28211,71070,Chloe Sweeney
28211,1231,Catherine Stewart
28211,3896,David Stewart
28211,19961,Anna
1013601,380,Vito Genovese / Frank Costello
22215,36669,Chéri
1268,10730,Mr. Bean
1268,5293,Carson Clay
10196,76788,Prince Zuko
412988,9281,Jenny
580175,1019,Martin
333669,17605,Sean Briar
333669,17521,Karen Dacre
956842,1245,Kelly Jones
956842,38673,Cole Davis
956842,57755,Moe Berkus
956842,161932,Lance Vespertine
82654,3292,R
82654,6949,Colonel Grigio
82654,54697,Perry Kelvin
83899,40863,Drake Davison
413362,5292,Roman J. Israel
413362,72466,George Pierce
396461,37625,Sam
634528,3896,Jim
634528,26723,Sarah
290751,2227,Claire
290751,1204,Jess
290751,658,Martin Morales
239571,11705,Amanda Collier
239571,11006,Dawson Cole
505262,992869,Ochako Uraraka (voice)
399366,1397778,Allie
399366,1448222,Billy Marrowbone
399366,1137824,Jane Marrowbone
228970,368,Cheryl Strayed
228970,4784,Bobbi Grey
365620,955,Laura Ferrari
365620,85065,Peter Collins
321258,62220,Greta Evans
418078,33192,Paul
19899,23532,Jason
19899,15277,Joey
319888,6968,Bronson Peary
245703,1274508,Alton Meyer
245703,33192,Lucas
245703,205,Sarah Tomlin
7508,52763,Ram Shankar Nikumbh
581387,25002,Lee Jun-pyeong
82,72466,Det. James 'Sonny' Crockett
82,134,Det. Ricardo 'Rico' Tubbs
82,8785,FBI Agent John Fujima
527729,47826,Le centurion Oursenplus / Huiledolix / Blodimérix (voice)
18533,2524,Michael Peterson / Charles Bronson
23169,11288,Tyler Hawkins
23169,517,Charles Hawkins
296524,13240,Mike Williams
296524,6856,Jimmy Harrell
296524,6949,Donald Vidrine
296524,527393,Caleb Holloway
296524,11661,Felicia Williams
37056,71070,Sophie
37056,119172,Isabella
220289,71551,Lee
39691,11006,Diggs (voice)
39691,1733,Butch (voice)
9988,52049,Barry / Blind Sikh
10202,19292,Skeeter Bronson
10202,14405,Wendy
799379,1252017,Lee Da-yeon
134374,13240,Daniel Lugo
134374,18918,Paul Doyle
134374,228,Ed DuBois
497828,1716493,Carl
497828,57755,The Captain
37710,85,Frank Tupelo
37710,11701,Elise Clifton-Ward
170522,47826,Le centurion Oursenplus (voice)
63492,1772,Ally Darling
63492,16828,Colin Shea
9053,56824,Tina Armstrong
426563,23659,Sherlock Holmes
649609,3292,Renfield
649609,2963,Dracula
243684,19292,Don Truby
243684,7056,Narrator (voice)
416477,18686,Beth Gardner
806,11207,Keith Jennings
10362,73421,Leonard Kraditor
10362,12052,Michelle Rausch
58244,205,Eden Moore
62215,205,Justine
62215,1640,Jack
321697,204,Joanna Hoffman
321697,19274,Steve Wozniak
321697,72873,Andy Hertzfeld
68722,73421,Freddie Quell
68722,9273,Peggy Dodd
68722,17838,Clark
68722,4784,Helen Sullivan
68722,88124,Val Dodd
59965,658,Frank Burton
59965,10205,Dr. Geraldine 'Geri' Bennett
197796,121529,Belle
15137,77933,Ritsuko Akagi (voice)
15137,81244,Kaworu Nagisa (voice)
15137,77934,Gendo Ikari (voice)
959604,4275,Le père de Jackie
555974,3897,Liza
97367,30614,Luke Glanton
97367,51329,Avery Cross
97367,9827,Jennifer Cross
97367,122889,Jason Kancam
3594,206,Walter Sparrow / Fingerling
3594,33235,Robin Sparrow
16523,4691,Carol (voice)
16523,11514,Judith (voice)
589761,562730,Alexey
394117,5293,Bobby
446791,1812,Gail Harris
446791,13240,Fletcher Chase
292011,65717,Tom Shaw
292011,6807,Watson Bryant
292011,59315,Kathy Scruggs
82682,16851,John O'Mara
82682,30614,Sgt. Jerry Wooters
82682,2228,Mickey Cohen
82682,1733,Bill Parker
82682,54693,Grace Faraday
238215,19292,Max Simkin
238215,4483,Abraham Simkin
12162,17604,Staff Sergeant William James
377264,51072,Lee Weathers
377264,1397778,Morgan
377264,1620,Dr. Lui Cheng
106747,2461,Voz
106747,55085,Miss San Antonio
106747,63522,Desdemona
482373,32747,The Blind Man
6589,22970,Dr. Simon Barsinister
6589,9657,Cad
341006,3417,Barry Norris
341006,1371297,Leandra Flores
11671,955,Consuela Castillo
11671,2282,David Kepesh
774531,1115,Bill Burgess
977294,134,The Bokushi
977294,380,Emmanuel Ashburn
977294,5723,Luke
556984,24045,Richard Schultz
927107,19961,Kate
927107,1462,O'Malley
59961,5292,Tobin Frost
59961,10859,Matt Weston
59961,21657,Catherine Linklater
59961,2039,David Barlow
5123,1281,August Rush
5123,2157,"Maxwell ""Wizard"" Wallace"
82650,18324,Frank Heffley
179826,5293,Wyatt Porter
716612,37917,Diana
912908,23659,Reggie (voice)
912908,134,Bug (voice)
912908,52848,Maggie (voice)
912908,224197,Willy
975511,5469,Odysseus (Ulisse)
270774,18897,Bennie Chan
270774,64439,Samatha Bai
50456,112,Marissa
42188,116,Ruth C.
42188,37625,Tommy D.
42188,989325,Young Ruth
74643,1230,Al Zimmer
799876,527393,Richie Boyle
12437,2440,Viktor
253331,1269,Elliot Anderson
449563,77234,Isabella
1730,4784,Nikki Grace / Susan Blue
1730,16940,Kingsley Stewart
76649,239019,Milo
76649,70456,Cassia
4141,28782,Donna Quintano
396806,71070,The Girl
9035,51797,Bill Pardy
9035,9281,Starla Grant
399173,10205,Dr. Rachel Kay
9920,63,Violet Song Jat Shariff
209262,29222,Jim Carrico
209262,879,Forrest Sorrels
301365,18050,Jesse
301365,20089,Ruby
449562,1813,Josephine Chesterfield
9762,38673,Tyler Gage
7459,6886,Trixie
7459,1230,Pops Racer
13161,60949,Big Stan
13971,34847,Poppy Moore
152532,10297,Ron Woodroof
152532,18324,Tucker
11322,85,John Dillinger
11322,3894,Melvin Purvis
463257,10959,Tyler
463257,118545,Eleanor
463257,6905,Carl
98567,18897,Jackie / Asian Hawk
98567,1110519,Coco
9796,59315,Bea
800939,1204,Georgia Cotton
800939,1461,David Cotton
338947,1972166,Riley McKendry
554241,56446,Jake “Soup” Carson
554241,5723,Rodrigo
377985,35742,Gaurav Chandna / Aryan Khanna
486131,2231,John Shaft
10781,66743,Eric
78381,18050,V.
78381,6905,Sheriff Bobby LaGrange
18405,3417,John Collingwood
77930,38673,Mike Lane
77930,10297,Dallas
397415,2963,Det. John Dromoor
4517,112,"Elizabeth I, Queen of England"
227719,57191,Quinn Goldberg
387592,91606,Lord Nooth (voice)
387592,1181313,Goona (voice)
14560,32895,Paul Blart
11918,7633,Uncle Albert Adams
11918,55638,Trey
20533,16851,Jonah Hex
20533,6949,Turnbull
20533,19537,Leila
11439,3061,The Ghost
11439,517,Adam Lang
384680,3894,Captain Joseph J. Blocker
384680,10882,Rosalee Quaid
384680,88124,Lieutenant Rudy Kidder
393345,7906,Tiffany Valentine
552178,103,Robert Bilott
552178,1813,Sarah Bilott
770906,237045,"Devaratha ""Deva"" Raisaar"
882059,137905,Boy
882059,224197,Gideon Van Der Koy
843843,54291,Ben
41210,4491,Kassie Larson
41210,23532,Wally Mars
41210,17178,Roland
4771,11705,Angie Gennaro
4771,192,Jack Doyle
4771,228,Sgt. Det. Remy Bressant
12620,1772,Shelley
12620,54693,Natalie
20048,52848,Rebecca Bloomwood
20048,78080,Suze
20048,1230,Graham Bloomwood
932086,1269,Hayes Ellison
932086,65731,Trent Gephart
932086,20089,'Ellen' Harvey
425505,37153,Milly
425505,17051,Taylor Balik
376865,11288,Monte
376865,1137824,Boyse
136795,18277,Sarah Ashburn
136795,4688,Jason Mullins
18501,17276,Kable
18501,33235,Simon
228066,10980,Igor
228066,4391,Frankenstein
11699,2963,Terence McDonagh
329833,7399,Derek Zoolander
329833,887,Hansel
329833,23659,Jacobim Mugatu
329833,955,Valentina Valencia
440161,73421,Charlie Sisters
440161,131,John Morris
290595,74568,The Huntsman
290595,6885,Queen Ravenna
290595,5081,Freya
290595,83002,Sara
290595,237455,William
454293,55638,Teddy
445651,1716493,Liam Stewart
329440,58502,Sara / Jess Price
12568,1247,Charles Ryder
12568,7056,Lady Marchmain
616651,1892,Bill Baker
193612,237455,Brian McNeil
280092,2128,Specs
440472,55638,Dell Scott
440472,17419,Phillip Lacasse
440472,2227,Yvonne Pendleton
